epoch,losses_per_batch,avg_tl_batch_train,avg_tl_epoch_train,avg_tl_epoch_val
15,"[-6.0023298263549805, -5.464505195617676, -5.946446418762207, -6.002232551574707, -6.173372268676758, -6.218808650970459, -6.0441765785217285, -6.093804359436035, -6.319713592529297, -5.835155487060547, -5.709148406982422, -5.197731971740723, -5.144443511962891, -5.042853355407715, -6.235389709472656, -5.6091766357421875, -6.392551422119141, -6.330043315887451, -6.080975532531738, -5.434630393981934, -6.357020378112793, -5.5644989013671875, -5.480351448059082, -4.6641526222229, -4.96230411529541, -6.564603328704834, -4.834254264831543, -5.88893985748291, -5.999699592590332, -5.87479829788208, -5.790807247161865, -2.8870558738708496]","[7.730484962463379, 7.724270343780518, 7.692938327789307, 7.671542167663574, 7.731381893157959, 7.643556594848633, 7.69637393951416, 7.664456367492676, 7.695636749267578, 7.755959987640381, 7.687169075012207, 7.648854732513428, 7.639266014099121, 7.687223434448242, 7.699854850769043, 7.68505859375, 7.705865383148193, 7.747476577758789, 7.705356597900391, 7.615105628967285, 7.680829048156738, 7.703650951385498, 7.697434425354004, 7.607678413391113, 7.6559553146362305, 7.653921127319336, 7.583119869232178, 7.761322975158691, 7.718605995178223, 7.780939102172852, 7.697026252746582, 7.671360015869141]",7.689157485961914,7.313471794128418
16,"[-5.47209358215332, -5.665924072265625, -5.963389873504639, -6.243562698364258, -4.903337001800537, -5.334234237670898, -6.532376289367676, -6.110010147094727, -5.839362144470215, -6.090926647186279, -6.308600425720215, -5.8262457847595215, -5.25900411605835, -5.647258758544922, -5.799565315246582, -4.851387023925781, -5.073239326477051, -7.160450458526611, -5.653385162353516, -6.169803619384766, -5.457531929016113, -5.238881587982178, -5.585278511047363, -6.4322919845581055, -5.878430366516113, -6.2811279296875, -5.138734817504883, -5.51294469833374, -5.309449672698975, -6.423621654510498, -5.278441429138184, -6.378763198852539]","[7.718761920928955, 7.694899559020996, 7.695937156677246, 7.709902763366699, 7.6379289627075195, 7.682340621948242, 7.6502685546875, 7.736496448516846, 7.732542991638184, 7.663090705871582, 7.62849235534668, 7.7071404457092285, 7.691379547119141, 7.761143207550049, 7.582269668579102, 7.632571220397949, 7.736014366149902, 7.706474781036377, 7.659296989440918, 7.6695942878723145, 7.645984172821045, 7.646583557128906, 7.672611713409424, 7.744138717651367, 7.633464813232422, 7.739339828491211, 7.660102844238281, 7.622339248657227, 7.652744293212891, 7.720842361450195, 7.630702972412109, 7.740269660949707]",7.680015563964844,7.305572032928467
17,"[-5.149640083312988, -5.5417656898498535, -4.0745673179626465, -5.494811534881592, -4.517567157745361, -5.945219993591309, -5.522011756896973, -6.25157356262207, -5.9550580978393555, -6.189146995544434, -5.785858631134033, -6.719776153564453, -5.7169342041015625, -6.967043876647949, -5.444567680358887, -5.061484336853027, -5.9631195068359375, -5.093447685241699, -5.590056896209717, -5.299074172973633, -5.912947177886963, -6.422830581665039, -5.513113021850586, -5.382993698120117, -5.7025909423828125, -5.545746803283691, -4.8786940574646, -5.69570255279541, -5.022091865539551, -5.7404608726501465, -5.559459686279297, -5.800968170166016]","[7.714017391204834, 7.6934967041015625, 7.658438682556152, 7.588500022888184, 7.716958999633789, 7.557527542114258, 7.697414398193359, 7.710028171539307, 7.668768405914307, 7.641671180725098, 7.7116804122924805, 7.652080535888672, 7.683076858520508, 7.740662574768066, 7.660341739654541, 7.653733253479004, 7.661840438842773, 7.674955368041992, 7.680999279022217, 7.676694393157959, 7.686801910400391, 7.624600410461426, 7.6192474365234375, 7.6126604080200195, 7.738919734954834, 7.638647079467773, 7.708062648773193, 7.706083297729492, 7.64198112487793, 7.716928005218506, 7.661162376403809, 7.609090805053711]",7.670408725738525,7.314751625061035
18,"[-4.958525657653809, -4.304441452026367, -5.4219279289245605, -6.158787250518799, -5.291680812835693, -4.874721527099609, -5.576058864593506, -5.352695465087891, -5.552903175354004, -5.56597900390625, -5.175616264343262, -4.837752819061279, -4.50423002243042, -5.681734085083008, -4.084700584411621, -5.600367546081543, -5.864607334136963, -5.315576076507568, -5.823890209197998, -6.015241622924805, -5.047910213470459, -5.508565902709961, -5.2412638664245605, -4.94046688079834, -4.583035469055176, -5.766076564788818, -5.600014686584473, -4.912921905517578, -4.887438774108887, -3.839998960494995, -5.2758989334106445, -4.9583611488342285]","[7.655950546264648, 7.631239891052246, 7.616603374481201, 7.63226318359375, 7.704141616821289, 7.661884307861328, 7.657755374908447, 7.650957107543945, 7.692562103271484, 7.671591758728027, 7.61483907699585, 7.730937480926514, 7.581294059753418, 7.603496551513672, 7.582079887390137, 7.695319652557373, 7.714362144470215, 7.687317848205566, 7.637197971343994, 7.671775817871094, 7.563615798950195, 7.700063228607178, 7.6337080001831055, 7.6926164627075195, 7.654365062713623, 7.656808853149414, 7.709787845611572, 7.597012519836426, 7.6688408851623535, 7.529565811157227, 7.62678337097168, 7.725563049316406]",7.649860382080078,7.31508731842041
19,"[-5.435545921325684, -5.649395942687988, -5.354217529296875, -5.047959804534912, -5.3866801261901855, -5.149783134460449, -5.774370193481445, -5.461215972900391, -6.280718803405762, -5.54505729675293, -4.873758316040039, -6.0987043380737305, -6.030379295349121, -5.8382792472839355, -5.532669544219971, -4.491193771362305, -4.659643173217773, -4.374703407287598, -4.402292251586914, -4.469948768615723, -6.183140754699707, -4.72995662689209, -4.994208812713623, -4.811005592346191, -5.340816497802734, -4.737864971160889, -5.177221298217773, -5.384222984313965, -4.321023941040039, -5.389378070831299, -4.403103828430176, -4.7809600830078125]","[7.686334133148193, 7.642521381378174, 7.69769287109375, 7.669226169586182, 7.737776756286621, 7.604742050170898, 7.737602233886719, 7.641515731811523, 7.735265731811523, 7.673929691314697, 7.6285576820373535, 7.694212913513184, 7.649500846862793, 7.652515411376953, 7.6278300285339355, 7.5912251472473145, 7.640649795532227, 7.552085876464844, 7.682962417602539, 7.710325717926025, 7.65943717956543, 7.673567771911621, 7.616077423095703, 7.633916854858398, 7.612699031829834, 7.614202499389648, 7.630397319793701, 7.608691692352295, 7.572017192840576, 7.66580057144165, 7.602041244506836, 7.753549098968506]",7.650679111480713,7.291473388671875
20,"[-5.201109409332275, -4.938286781311035, -5.252445697784424, -5.979223251342773, -4.823978424072266, -5.306901931762695, -5.136706352233887, -5.175697326660156, -4.791760444641113, -4.696359634399414, -4.487020015716553, -5.762043476104736, -6.03541898727417, -5.400003910064697, -4.815839767456055, -5.76007604598999, -4.869535446166992, -4.947184085845947, -5.372927665710449, -4.492722034454346, -5.558383941650391, -6.444690704345703, -5.710343837738037, -5.788544654846191, -5.31163215637207, -4.713906288146973, -5.003778457641602, -4.97486686706543, -5.080090522766113, -5.00657844543457, -4.574954986572266, -4.337515830993652]","[7.575552940368652, 7.651291370391846, 7.652956962585449, 7.588481903076172, 7.6479339599609375, 7.6102447509765625, 7.63592529296875, 7.626308441162109, 7.637447834014893, 7.5446014404296875, 7.660065650939941, 7.607100486755371, 7.620004653930664, 7.614002227783203, 7.664422988891602, 7.57891845703125, 7.628418922424316, 7.623537063598633, 7.577358245849609, 7.563293933868408, 7.6417131423950195, 7.698400497436523, 7.653027534484863, 7.6502532958984375, 7.583770275115967, 7.4976959228515625, 7.532022953033447, 7.614871978759766, 7.650947570800781, 7.636448860168457, 7.569674491882324, 7.567239761352539]",7.613712787628174,7.277297019958496
21,"[-4.667157173156738, -5.793336391448975, -5.0539398193359375, -4.834096908569336, -5.079877853393555, -5.084227561950684, -5.154122352600098, -5.299160480499268, -4.934969902038574, -5.756165504455566, -4.891985893249512, -3.9643313884735107, -5.800475597381592, -4.976535797119141, -4.9972734451293945, -4.954714775085449, -5.527589797973633, -6.020384788513184, -4.929866313934326, -4.933943748474121, -4.775247573852539, -4.924136161804199, -4.655176162719727, -4.655406951904297, -4.570659637451172, -4.770063400268555, -5.0383124351501465, -5.204001426696777, -4.6308746337890625, -6.060113906860352, -5.328554153442383, -5.71122932434082]","[7.607426166534424, 7.644293785095215, 7.67709493637085, 7.563323020935059, 7.604938507080078, 7.6665802001953125, 7.556217193603516, 7.615021705627441, 7.575824737548828, 7.638092041015625, 7.595491886138916, 7.506773471832275, 7.6193695068359375, 7.5763373374938965, 7.616497039794922, 7.6523756980896, 7.583381175994873, 7.650784492492676, 7.618430137634277, 7.617471694946289, 7.642238616943359, 7.667934894561768, 7.559247970581055, 7.661671161651611, 7.498421669006348, 7.637515544891357, 7.750889301300049, 7.598397731781006, 7.639657020568848, 7.596664905548096, 7.630894184112549, 7.559691905975342]",7.614694118499756,7.287959575653076
22,"[-5.44390869140625, -6.552700996398926, -5.988757133483887, -5.482813835144043, -4.7834649085998535, -4.533609867095947, -5.046369552612305, -5.421845436096191, -4.472685813903809, -4.733956336975098, -5.351635932922363, -4.982304096221924, -5.096293926239014, -4.990091800689697, -4.643693923950195, -4.536338806152344, -4.8332014083862305, -5.550901412963867, -4.40323543548584, -5.2816267013549805, -5.045439720153809, -5.684043884277344, -5.643216133117676, -4.607028007507324, -4.438652992248535, -4.880053520202637, -3.5050251483917236, -4.254144668579102, -4.633009910583496, -4.710266590118408, -4.157060623168945, -4.113656044006348]","[7.6917877197265625, 7.688413619995117, 7.656438827514648, 7.659444808959961, 7.604249000549316, 7.610363483428955, 7.651071548461914, 7.616754055023193, 7.578791618347168, 7.59547758102417, 7.658751010894775, 7.675238132476807, 7.642646789550781, 7.567842483520508, 7.5986127853393555, 7.613010883331299, 7.643016815185547, 7.653871536254883, 7.533585548400879, 7.573974609375, 7.699810028076172, 7.631675720214844, 7.751292705535889, 7.623932838439941, 7.557696342468262, 7.63967227935791, 7.551634788513184, 7.597734451293945, 7.6049275398254395, 7.582615852355957, 7.566434860229492, 7.447929859161377]",7.621849060058594,7.241331100463867
23,"[-5.241425037384033, -4.437002182006836, -4.5694355964660645, -4.941373825073242, -4.844646453857422, -4.725858688354492, -5.0503973960876465, -4.984125137329102, -5.503279209136963, -4.69780969619751, -4.701516151428223, -4.912549018859863, -4.36272668838501, -5.3969407081604, -5.425836563110352, -4.447131156921387, -4.59979772567749, -4.610688209533691, -4.5704345703125, -4.908186435699463, -4.480903625488281, -4.560211181640625, -5.4042253494262695, -4.609004020690918, -4.41556453704834, -5.346057891845703, -4.463108062744141, -4.870590686798096, -4.912841320037842, -4.5949530601501465, -4.649291038513184, -4.548091888427734]","[7.603094100952148, 7.487276554107666, 7.602333068847656, 7.631537437438965, 7.642967700958252, 7.578822135925293, 7.59840726852417, 7.5594916343688965, 7.612884521484375, 7.528326988220215, 7.628283977508545, 7.560315132141113, 7.536080360412598, 7.6394147872924805, 7.605800628662109, 7.608046531677246, 7.6270432472229, 7.558594703674316, 7.547057151794434, 7.541455268859863, 7.584997177124023, 7.618800163269043, 7.6401567459106445, 7.5389275550842285, 7.594472885131836, 7.6426191329956055, 7.589713096618652, 7.590179443359375, 7.605993270874023, 7.549472332000732, 7.5078935623168945, 7.653201580047607]",7.586360931396484,7.236564636230469
24,"[-5.843662738800049, -4.856525421142578, -4.6731109619140625, -5.523631572723389, -5.414043426513672, -6.525359153747559, -5.282325744628906, -4.891358375549316, -4.148220539093018, -4.826711654663086, -4.533565521240234, -4.0350189208984375, -4.89190673828125, -5.194973945617676, -4.754202365875244, -4.2171430587768555, -5.099498271942139, -5.105814456939697, -4.205192565917969, -4.694980621337891, -4.801558017730713, -5.121082305908203, -4.091222763061523, -3.9849143028259277, -5.098177433013916, -3.941619634628296, -5.0793657302856445, -4.523580551147461, -5.462146759033203, -4.162717342376709, -4.852787971496582, -5.822917461395264]","[7.568297386169434, 7.536083221435547, 7.561126708984375, 7.645220756530762, 7.544523239135742, 7.721524238586426, 7.619560241699219, 7.5935378074646, 7.564295768737793, 7.588748931884766, 7.649643421173096, 7.578265190124512, 7.538110733032227, 7.575720310211182, 7.587386608123779, 7.586202144622803, 7.57829475402832, 7.542171955108643, 7.555630207061768, 7.573999881744385, 7.535823822021484, 7.575957775115967, 7.556131362915039, 7.571640968322754, 7.545615196228027, 7.579760551452637, 7.59500789642334, 7.589284420013428, 7.544068813323975, 7.529845714569092, 7.598595142364502, 7.586447715759277]",7.578454494476318,7.238979816436768
25,"[-4.541665077209473, -5.054774284362793, -4.996766090393066, -4.3366289138793945, -4.784933090209961, -4.3839263916015625, -4.453269004821777, -5.006883144378662, -4.623870849609375, -4.898641586303711, -4.838619232177734, -4.835306167602539, -4.5461015701293945, -4.6300153732299805, -4.392961502075195, -5.093403339385986, -4.466196060180664, -4.838194847106934, -4.768470764160156, -4.590599536895752, -3.370260238647461, -4.909755706787109, -4.576056957244873, -5.271581649780273, -5.142382621765137, -4.077754020690918, -5.341614246368408, -4.265864372253418, -4.217841625213623, -4.352664947509766, -5.415687561035156, -6.712019920349121]","[7.561448097229004, 7.546675205230713, 7.553316593170166, 7.67643404006958, 7.641790390014648, 7.570248603820801, 7.514017105102539, 7.615592956542969, 7.5219573974609375, 7.639982223510742, 7.587554931640625, 7.605762958526611, 7.570342063903809, 7.549841403961182, 7.599557876586914, 7.574491500854492, 7.624205589294434, 7.599379539489746, 7.488072872161865, 7.535642623901367, 7.452890396118164, 7.532615661621094, 7.551187515258789, 7.535708904266357, 7.61369514465332, 7.476835250854492, 7.608042240142822, 7.5430908203125, 7.603002548217773, 7.556472301483154, 7.566864490509033, 7.681524276733398]",7.569187641143799,7.225142002105713
26,"[-4.408987522125244, -5.29599142074585, -5.416696548461914, -4.498437881469727, -4.848608016967773, -4.443156719207764, -4.603139400482178, -4.813642501831055, -5.019423484802246, -4.398444652557373, -5.05790376663208, -5.769702911376953, -5.747086524963379, -5.258882522583008, -5.304380893707275, -4.566281318664551, -4.054867744445801, -5.1609086990356445, -4.016540050506592, -4.650453567504883, -3.8901944160461426, -3.9079792499542236, -4.529218673706055, -3.955235242843628, -4.543461799621582, -4.160800933837891, -4.7139739990234375, -5.399543762207031, -4.341423034667969, -5.266524314880371, -4.280519962310791, -4.66146183013916]","[7.579229831695557, 7.5789594650268555, 7.5847978591918945, 7.577801704406738, 7.533049583435059, 7.541260719299316, 7.6048264503479, 7.585638046264648, 7.595952033996582, 7.557132720947266, 7.487947463989258, 7.586384296417236, 7.619904518127441, 7.620777130126953, 7.6812028884887695, 7.597414016723633, 7.501752853393555, 7.522144317626953, 7.447460174560547, 7.556049346923828, 7.572939872741699, 7.457426071166992, 7.514463424682617, 7.522760391235352, 7.607723236083984, 7.53265380859375, 7.56680965423584, 7.511033058166504, 7.569248199462891, 7.497635841369629, 7.510516166687012, 7.520934104919434]",7.555300235748291,7.2024407386779785
27,"[-4.314648628234863, -4.239584445953369, -4.3164520263671875, -4.412424087524414, -3.428833246231079, -4.545525074005127, -4.173975944519043, -4.180122375488281, -5.144562721252441, -4.885344505310059, -4.031277179718018, -4.309925079345703, -4.515646457672119, -3.9812171459198, -3.6462364196777344, -4.715056896209717, -4.6536102294921875, -4.217386245727539, -4.277413368225098, -3.9464712142944336, -3.4533114433288574, -4.657632827758789, -5.676525115966797, -4.556458473205566, -4.1486616134643555, -4.138837814331055, -4.416515827178955, -3.921780824661255, -4.484596252441406, -3.4692623615264893, -3.938534736633301, -4.4850006103515625]","[7.531876564025879, 7.491925239562988, 7.4569902420043945, 7.466351509094238, 7.460563659667969, 7.5529890060424805, 7.504022598266602, 7.514456272125244, 7.602805137634277, 7.462079048156738, 7.488433837890625, 7.456794738769531, 7.526266574859619, 7.5208868980407715, 7.4750165939331055, 7.4852070808410645, 7.531368255615234, 7.465425968170166, 7.553029537200928, 7.423571586608887, 7.4239606857299805, 7.514645576477051, 7.569939136505127, 7.497371196746826, 7.444759368896484, 7.45606803894043, 7.524560451507568, 7.4118499755859375, 7.572298526763916, 7.422572135925293, 7.5452775955200195, 7.548761367797852]",7.49569845199585,7.203276634216309
28,"[-4.2056427001953125, -4.910367965698242, -4.247307777404785, -3.570155143737793, -3.727734327316284, -4.448365211486816, -4.551643371582031, -4.371293067932129, -4.650720596313477, -3.999276638031006, -4.812578201293945, -3.9161272048950195, -4.573553085327148, -3.673546075820923, -3.883213520050049, -4.374756336212158, -4.0818986892700195, -3.6873817443847656, -4.381463050842285, -4.757843017578125, -3.50355863571167, -3.8686470985412598, -3.3892860412597656, -3.9187614917755127, -4.571936130523682, -4.211135387420654, -3.7648019790649414, -4.707257270812988, -4.453624725341797, -3.038753032684326, -3.4916629791259766, -5.586657524108887]","[7.4322509765625, 7.4941558837890625, 7.492178916931152, 7.462184906005859, 7.520517349243164, 7.593238830566406, 7.496006488800049, 7.4796037673950195, 7.541882514953613, 7.488789081573486, 7.435595512390137, 7.389596939086914, 7.538784980773926, 7.402449607849121, 7.451839447021484, 7.545112133026123, 7.464333534240723, 7.361858367919922, 7.491175651550293, 7.4513349533081055, 7.451120376586914, 7.456629753112793, 7.4069743156433105, 7.567603588104248, 7.495426654815674, 7.434853553771973, 7.454144477844238, 7.422615051269531, 7.541802406311035, 7.35636043548584, 7.5095601081848145, 7.54545783996582]",7.472523212432861,7.155933380126953
29,"[-4.471126079559326, -4.304704666137695, -4.20347261428833, -4.239706039428711, -4.445630073547363, -4.1942138671875, -4.2618088722229, -5.09881591796875, -4.459341526031494, -4.358762741088867, -4.448232650756836, -3.8771779537200928, -4.089317321777344, -4.301081657409668, -4.123213768005371, -4.088112831115723, -5.060653209686279, -4.056014060974121, -3.9289255142211914, -3.849815607070923, -4.662832260131836, -4.038323879241943, -3.6141934394836426, -4.436114311218262, -4.82174015045166, -4.512973785400391, -4.424344062805176, -4.30622673034668, -4.463878631591797, -3.946650981903076, -4.0642194747924805, -3.0344934463500977]","[7.408373832702637, 7.488596439361572, 7.450263977050781, 7.492715835571289, 7.467815399169922, 7.466574668884277, 7.442934513092041, 7.468182563781738, 7.467006683349609, 7.496176242828369, 7.498570442199707, 7.445473670959473, 7.449652194976807, 7.41447639465332, 7.535592079162598, 7.440018653869629, 7.577058792114258, 7.463047027587891, 7.401762962341309, 7.452960968017578, 7.527044773101807, 7.431286811828613, 7.446491241455078, 7.530496597290039, 7.54766845703125, 7.482968807220459, 7.464871883392334, 7.505405426025391, 7.490772247314453, 7.461828708648682, 7.474856376647949, 7.427618503570557]",7.473531723022461,7.172615051269531
30,"[-3.497164249420166, -3.9230198860168457, -4.544018745422363, -3.9556117057800293, -4.279958248138428, -3.9754629135131836, -3.1402645111083984, -4.279321193695068, -3.5339195728302, -4.124677658081055, -3.737888813018799, -4.299899101257324, -3.307215690612793, -3.719168186187744, -3.724168539047241, -3.311886787414551, -4.276644229888916, -2.882967948913574, -3.2988691329956055, -4.060233116149902, -4.219432830810547, -3.23460054397583, -3.6345579624176025, -3.643458843231201, -3.100128650665283, -3.7564499378204346, -3.816584587097168, -3.832916498184204, -3.021790027618408, -4.241608619689941, -4.241280555725098, -3.200870990753174]","[7.440555572509766, 7.446897506713867, 7.475348949432373, 7.456053733825684, 7.471078872680664, 7.441279888153076, 7.426931858062744, 7.55697774887085, 7.394591331481934, 7.41633415222168, 7.421057224273682, 7.539025783538818, 7.368472099304199, 7.35645055770874, 7.474014759063721, 7.35545539855957, 7.445651054382324, 7.419677734375, 7.430538177490234, 7.3704705238342285, 7.474536895751953, 7.45589542388916, 7.430837631225586, 7.418202877044678, 7.4168243408203125, 7.474917411804199, 7.486047744750977, 7.3999528884887695, 7.393102169036865, 7.435810089111328, 7.462114334106445, 7.357769966125488]",7.436625957489014,7.164031028747559
31,"[-4.016083717346191, -3.8072752952575684, -3.481773853302002, -4.108851432800293, -3.159712553024292, -3.8997249603271484, -3.731769561767578, -4.386610507965088, -3.5062336921691895, -3.3798916339874268, -3.4568872451782227, -3.407769203186035, -3.7428078651428223, -3.9384615421295166, -3.2602055072784424, -3.2375385761260986, -3.5104482173919678, -3.1426916122436523, -4.043093681335449, -3.154388427734375, -2.9341013431549072, -3.6004433631896973, -3.40985107421875, -3.201246738433838, -3.5314314365386963, -4.363785266876221, -3.2964282035827637, -3.707085371017456, -2.9108428955078125, -3.5292270183563232, -2.6738626956939697, -2.2665343284606934]","[7.442472457885742, 7.458412170410156, 7.334536552429199, 7.44136905670166, 7.40567684173584, 7.500219345092773, 7.4108476638793945, 7.46640682220459, 7.4457597732543945, 7.387310028076172, 7.315317153930664, 7.453965663909912, 7.381142616271973, 7.3964619636535645, 7.441493034362793, 7.433416366577148, 7.429532527923584, 7.386927604675293, 7.435280799865723, 7.468514442443848, 7.415968894958496, 7.358615875244141, 7.349197864532471, 7.436516284942627, 7.405329704284668, 7.397380352020264, 7.4060378074646, 7.406384468078613, 7.354850769042969, 7.373411178588867, 7.366164684295654, 7.315134048461914]",7.409078598022461,7.117920398712158
32,"[-4.042920112609863, -3.8140158653259277, -4.079694747924805, -3.8070082664489746, -5.086363792419434, -3.4965691566467285, -3.7270398139953613, -3.483151912689209, -4.374447822570801, -4.012067794799805, -3.3805837631225586, -3.035698652267456, -3.0083963871002197, -4.052023410797119, -3.8124685287475586, -3.373896598815918, -3.6041994094848633, -4.085585594177246, -3.5877506732940674, -3.1169803142547607, -3.132351875305176, -3.6512439250946045, -3.5161867141723633, -3.6405797004699707, -3.654204845428467, -3.4090828895568848, -3.7617383003234863, -3.2388217449188232, -3.1586215496063232, -4.0144500732421875, -3.3324689865112305, -3.1856541633605957]","[7.440569877624512, 7.375271320343018, 7.424398899078369, 7.376487731933594, 7.501470565795898, 7.405194282531738, 7.3818359375, 7.4014997482299805, 7.3880815505981445, 7.513267517089844, 7.348503112792969, 7.409210681915283, 7.352487564086914, 7.422616958618164, 7.3745832443237305, 7.367005348205566, 7.3416643142700195, 7.475778102874756, 7.414440631866455, 7.378215789794922, 7.325202465057373, 7.409708023071289, 7.412858009338379, 7.354321479797363, 7.398102760314941, 7.408103942871094, 7.461547374725342, 7.35774040222168, 7.401826858520508, 7.444478988647461, 7.341277122497559, 7.404766082763672]",7.400286674499512,7.119715690612793
33,"[-3.827625036239624, -3.1059303283691406, -3.018582820892334, -3.0583243370056152, -3.117234706878662, -3.7606709003448486, -3.578709602355957, -3.396188735961914, -3.4823427200317383, -3.4543893337249756, -3.7891242504119873, -3.908229351043701, -2.979358673095703, -3.0057311058044434, -3.2316415309906006, -3.5142345428466797, -4.108638763427734, -3.1022400856018066, -3.109117269515991, -3.1465041637420654, -3.4614834785461426, -2.995776653289795, -3.631199836730957, -3.025399923324585, -3.3744709491729736, -2.874410390853882, -3.317370891571045, -3.307307481765747, -3.028963327407837, -2.988140106201172, -3.7111706733703613, -2.5047593116760254]","[7.373929977416992, 7.4232025146484375, 7.317508220672607, 7.411373138427734, 7.376891136169434, 7.301793098449707, 7.340573787689209, 7.410239219665527, 7.36675500869751, 7.299034118652344, 7.3593878746032715, 7.368782997131348, 7.369602203369141, 7.295275688171387, 7.307241439819336, 7.428295612335205, 7.4632697105407715, 7.383910179138184, 7.422584533691406, 7.321286201477051, 7.4249725341796875, 7.345703601837158, 7.397576332092285, 7.303240776062012, 7.356156349182129, 7.283078670501709, 7.373373508453369, 7.377445697784424, 7.308420181274414, 7.3893609046936035, 7.443809509277344, 7.262692451477051]",7.3651123046875,7.098281383514404
34,"[-3.8437342643737793, -3.932786226272583, -4.303468227386475, -2.9321846961975098, -3.4114954471588135, -3.294584274291992, -3.917339324951172, -3.4094347953796387, -3.4182910919189453, -3.452357292175293, -3.085376739501953, -3.3658838272094727, -4.272867202758789, -3.2359213829040527, -3.2971413135528564, -3.337556838989258, -3.080411672592163, -3.020012855529785, -3.340515375137329, -3.193617343902588, -3.0669431686401367, -3.0621445178985596, -3.18326997756958, -2.8358752727508545, -2.968474864959717, -3.4528021812438965, -3.527557849884033, -3.2161998748779297, -3.321805238723755, -3.6783809661865234, -3.1817150115966797, -3.6594533920288086]","[7.3426313400268555, 7.385221481323242, 7.387625217437744, 7.324668884277344, 7.3476362228393555, 7.280885696411133, 7.342225074768066, 7.3453216552734375, 7.3201069831848145, 7.358359336853027, 7.316471576690674, 7.338278770446777, 7.380036354064941, 7.3279218673706055, 7.356136322021484, 7.348545074462891, 7.26521110534668, 7.244841575622559, 7.3173933029174805, 7.318107604980469, 7.284012794494629, 7.277626991271973, 7.326601028442383, 7.359893321990967, 7.382579803466797, 7.361449241638184, 7.344836711883545, 7.285177230834961, 7.285174369812012, 7.338807106018066, 7.332125186920166, 7.320697784423828]",7.329794883728027,7.070540428161621
35,"[-3.5817818641662598, -3.603029489517212, -3.0849783420562744, -4.053668022155762, -3.101675033569336, -4.092742443084717, -4.179001808166504, -3.282461643218994, -4.045158386230469, -2.8828580379486084, -2.8073835372924805, -3.1890602111816406, -3.538022756576538, -3.253142833709717, -3.174513101577759, -2.764747381210327, -2.966174840927124, -3.008976936340332, -3.1501271724700928, -3.0753285884857178, -2.403275489807129, -3.3726258277893066, -3.562927722930908, -2.781643867492676, -3.2033605575561523, -2.7839527130126953, -2.9895002841949463, -2.7460789680480957, -2.8499112129211426, -3.1299936771392822, -3.4435696601867676, -3.575680732727051]","[7.369937896728516, 7.314881801605225, 7.304305553436279, 7.409649848937988, 7.317147254943848, 7.333075523376465, 7.311707973480225, 7.307456016540527, 7.386598110198975, 7.300688743591309, 7.306403636932373, 7.307559967041016, 7.318009376525879, 7.288356781005859, 7.331442356109619, 7.319786071777344, 7.364238739013672, 7.270226955413818, 7.3757123947143555, 7.300693035125732, 7.281932830810547, 7.335047721862793, 7.404874324798584, 7.323655605316162, 7.3653693199157715, 7.273156642913818, 7.280859470367432, 7.224085807800293, 7.321399688720703, 7.321922302246094, 7.408084869384766, 7.307116508483887]",7.3249616622924805,7.042513847351074
36,"[-2.5874903202056885, -4.312479019165039, -3.1078991889953613, -3.3710222244262695, -2.565422534942627, -3.3828983306884766, -3.431178092956543, -3.5472960472106934, -2.9997501373291016, -3.3323707580566406, -2.873344898223877, -3.418766975402832, -3.298067808151245, -3.4139039516448975, -3.2837016582489014, -3.4271817207336426, -3.938253879547119, -4.024550437927246, -3.5559678077697754, -3.6118550300598145, -3.6082677841186523, -3.65665340423584, -3.4422993659973145, -3.4611730575561523, -3.886040210723877, -3.038443088531494, -3.940659284591675, -3.250663995742798, -3.0998528003692627, -2.490178108215332, -3.0027434825897217, -3.0947377681732178]","[7.2287068367004395, 7.399135589599609, 7.3106689453125, 7.280791282653809, 7.277833938598633, 7.262363433837891, 7.3439531326293945, 7.316071033477783, 7.256682395935059, 7.229314804077148, 7.387547492980957, 7.290046691894531, 7.371329307556152, 7.320977210998535, 7.376750946044922, 7.370800971984863, 7.348122596740723, 7.337224006652832, 7.3650641441345215, 7.478997230529785, 7.317859172821045, 7.304196357727051, 7.299040794372559, 7.30064582824707, 7.375707626342773, 7.343969345092773, 7.406888008117676, 7.387027263641357, 7.2987260818481445, 7.287909030914307, 7.25037956237793, 7.361332893371582]",7.326882362365723,7.033811092376709
