epoch,losses_per_batch,avg_tl_batch_train,avg_tl_epoch_train,avg_tl_epoch_val
10,"[-1.1695407629013062, -1.1360164880752563, -1.531069040298462, -1.1784130334854126, -1.3193933963775635, -0.9081850051879883, -1.0672101974487305, -0.9752531051635742, -1.1078333854675293, -1.3858743906021118, -1.257507562637329, -1.07073974609375, -1.0632884502410889, -1.187280297279358, -1.418189525604248, -1.1145179271697998, -0.9132319688796997, -1.3120187520980835, -1.4139299392700195, -0.9992854595184326, -1.0148916244506836, -0.8614961504936218, -1.571174144744873, -1.0301233530044556, -1.2459228038787842, -1.0314877033233643, -1.1919729709625244, -1.3884305953979492, -1.4438637495040894, -0.9270915985107422, -1.341853380203247, -0.9063359498977661, -0.9423357248306274, -1.3764088153839111, -1.108872413635254, -1.2718926668167114, -1.050272822380066, -0.9829166531562805, -1.2029294967651367, -1.0541945695877075, -1.4667150974273682, -0.9653998017311096, -1.0695950984954834, -0.9064227938652039, -0.8624001741409302, -0.8497187495231628, -1.0894272327423096, -0.8514350652694702, -0.9662854671478271, -1.1699618101119995, -0.9984323382377625, -1.011976957321167, -1.0413343906402588, -1.1894702911376953, -0.9240657091140747, -1.188448190689087, -1.2651687860488892, -0.8975366353988647, -0.7621803879737854, -0.9591309428215027, -1.0372616052627563, -0.46720224618911743, -0.9012203216552734]","[7.292640686035156, 7.2194013595581055, 7.309717178344727, 7.309126853942871, 7.344098091125488, 7.231754302978516, 7.192888259887695, 7.356647491455078, 7.311690807342529, 7.347492218017578, 7.21220588684082, 7.366572380065918, 7.309584140777588, 7.294628143310547, 7.267096519470215, 7.222225189208984, 7.230987548828125, 7.266894340515137, 7.395397663116455, 7.29010009765625, 7.2877092361450195, 7.326364517211914, 7.279960632324219, 7.2877655029296875, 7.228329181671143, 7.165096282958984, 7.29945182800293, 7.35022497177124, 7.253626823425293, 7.275256633758545, 7.328662872314453, 7.21085262298584, 7.2624664306640625, 7.345504283905029, 7.264082908630371, 7.328802108764648, 7.146283149719238, 7.268739223480225, 7.292061805725098, 7.2939252853393555, 7.3871846199035645, 7.233712196350098, 7.310281753540039, 7.188086986541748, 7.249157428741455, 7.22505521774292, 7.336475372314453, 7.241694450378418, 7.315300464630127, 7.241191864013672, 7.23049259185791, 7.18261194229126, 7.295543670654297, 7.228298187255859, 7.182394981384277, 7.221002578735352, 7.2883477210998535, 7.240521430969238, 7.183847427368164, 7.204975128173828, 7.229024887084961, 7.244543075561523, 7.187520980834961]",7.26911735534668,7.105944633483887
11,"[-1.4139604568481445, -1.0019493103027344, -1.5368924140930176, -0.9132167100906372, -0.9861379265785217, -0.9654169082641602, -0.7818132042884827, -1.3920726776123047, -1.2641756534576416, -1.5853263139724731, -1.0489875078201294, -1.3750845193862915, -1.5307073593139648, -1.2713007926940918, -1.1190590858459473, -1.4265906810760498, -1.3556742668151855, -1.0783485174179077, -1.202405333518982, -1.0347769260406494, -1.4729233980178833, -1.10325288772583, -1.61393141746521, -1.1063952445983887, -0.9346387386322021, -1.0859845876693726, -1.3276013135910034, -0.6792812347412109, -1.0737991333007812, -0.8196756839752197, -1.2036935091018677, -1.4123226404190063, -1.4405169486999512, -1.3670908212661743, -0.8231995701789856, -0.6992698311805725, -1.1929690837860107, -1.2722952365875244, -1.0059791803359985, -0.7049970626831055, -1.4526832103729248, -1.3023200035095215, -0.8758477568626404, -0.8322113752365112, -0.7815427184104919, -0.8782466650009155, -1.0886409282684326, -0.7771247029304504, -0.9663107991218567, -1.039388656616211, -1.0541369915008545, -1.0364667177200317, -0.7960254549980164, -1.1371955871582031, -0.8139681220054626, -0.8415623903274536, -1.0425140857696533, -0.5735888481140137, -0.8978381156921387, -1.0198228359222412, -0.9347131848335266, -1.0701713562011719, -0.9377215504646301]","[7.286206245422363, 7.267122268676758, 7.146942615509033, 7.293719291687012, 7.2629899978637695, 7.172708511352539, 7.227315902709961, 7.157167911529541, 7.2945709228515625, 7.249599456787109, 7.218265533447266, 7.176379203796387, 7.311092376708984, 7.252989768981934, 7.216676235198975, 7.221152305603027, 7.237405300140381, 7.218329429626465, 7.26543664932251, 7.191234588623047, 7.226561546325684, 7.265201568603516, 7.247247695922852, 7.247811317443848, 7.25838565826416, 7.1686506271362305, 7.239243507385254, 7.148434638977051, 7.126533508300781, 7.242847442626953, 7.308378219604492, 7.30229377746582, 7.205595970153809, 7.210685729980469, 7.1376237869262695, 7.213644981384277, 7.254783630371094, 7.228082656860352, 7.220584869384766, 7.1949262619018555, 7.271354675292969, 7.17519474029541, 7.183510780334473, 7.2293291091918945, 7.176522254943848, 7.242073059082031, 7.245729923248291, 7.197516918182373, 7.183979034423828, 7.221522808074951, 7.2139668464660645, 7.126607418060303, 7.231627464294434, 7.2134809494018555, 7.271237850189209, 7.237957000732422, 7.213140487670898, 7.198850154876709, 7.299765586853027, 7.243340015411377, 7.281933307647705, 7.1685285568237305, 7.302707672119141]",7.225493431091309,7.056614875793457
12,"[-0.9910038113594055, -0.9185310006141663, -1.2206419706344604, -0.7991079688072205, -1.002746343612671, -0.916738748550415, -1.6492959260940552, -1.219350814819336, -0.974422812461853, -1.0087339878082275, -1.3506522178649902, -1.146051287651062, -1.172614336013794, -1.084136962890625, -0.8741275668144226, -0.9599820375442505, -1.1358722448349, -1.386460304260254, -0.7138780355453491, -1.16792893409729, -0.8733736276626587, -1.029442310333252, -1.4496315717697144, -1.1507201194763184, -1.1011989116668701, -0.9587551355361938, -0.9816617965698242, -0.8685461282730103, -1.0259511470794678, -0.8041648864746094, -0.8373130559921265, -0.9453176856040955, -1.0010274648666382, -0.9806085228919983, -0.790099024772644, -1.3371617794036865, -1.039538025856018, -0.7371342778205872, -1.1486645936965942, -1.193641185760498, -0.9008030891418457, -1.273409366607666, -0.6593536138534546, -0.8129680156707764, -1.0747617483139038, -1.1878716945648193, -0.9116690754890442, -1.1546201705932617, -0.9737486839294434, -0.7480796575546265, -1.0386689901351929, -1.0479153394699097, -1.0831538438796997, -1.0417248010635376, -0.7793772220611572, -0.9232889413833618, -1.0357948541641235, -0.9746067523956299, -1.1292060613632202, -1.2689486742019653, -0.9355193972587585, -0.8774023056030273, -1.0011484622955322]","[7.132675647735596, 7.193822860717773, 7.196554183959961, 7.2006731033325195, 7.302521705627441, 7.178127288818359, 7.236323356628418, 7.121980667114258, 7.198341369628906, 7.182299613952637, 7.120102405548096, 7.084531307220459, 7.2495622634887695, 7.1356201171875, 7.196744441986084, 7.141724109649658, 7.241002082824707, 7.139993190765381, 7.162749290466309, 7.177351951599121, 7.120931625366211, 7.282052040100098, 7.14665412902832, 7.145909309387207, 7.256988048553467, 7.157703876495361, 7.211052417755127, 7.160511016845703, 7.163264274597168, 7.126296043395996, 7.22403621673584, 7.124796390533447, 7.229379177093506, 7.212210655212402, 7.170343399047852, 7.269928932189941, 7.217294216156006, 7.297579765319824, 7.088896751403809, 7.2022223472595215, 7.097957611083984, 7.190639972686768, 7.093167781829834, 7.247381210327148, 7.162111282348633, 7.112060546875, 7.141779899597168, 7.183221817016602, 7.168337345123291, 7.193905353546143, 7.177572727203369, 7.159804344177246, 7.20125675201416, 7.19454288482666, 7.151529312133789, 7.141531944274902, 7.255875587463379, 7.240243911743164, 7.155223369598389, 7.217775821685791, 7.136597633361816, 7.1749162673950195, 7.175477981567383]",7.180574893951416,7.009565830230713
13,"[-0.8259813785552979, -1.1312705278396606, -1.2829029560089111, -1.0987915992736816, -1.0819756984710693, -1.3714008331298828, -0.8787140846252441, -0.9710023403167725, -0.6598101854324341, -1.010913610458374, -0.994414210319519, -1.0058238506317139, -1.087205171585083, -1.0723803043365479, -0.9585013389587402, -0.9217624664306641, -0.8066998720169067, -0.8427699208259583, -1.1090466976165771, -0.9555997848510742, -0.8729243278503418, -0.5787365436553955, -0.7433217167854309, -0.8074792623519897, -0.8462169170379639, -0.47571149468421936, -0.7249180674552917, -0.5448392629623413, -0.9150623083114624, -0.957794189453125, -0.8509074449539185, -0.6829158067703247, -1.1190398931503296, -0.9775134921073914, -0.8979588747024536, -0.9146825075149536, -0.7359717488288879, -0.8499237298965454, -0.7717089653015137, -0.9207897186279297, -0.6818710565567017, -0.8272977471351624, -0.8365747928619385, -0.9080570936203003, -0.6970201730728149, -0.6321112513542175, -1.1043262481689453, -0.62107914686203, -0.8089072704315186, -0.9759955406188965, -0.87015700340271, -0.9578984379768372, -1.1098337173461914, -0.7701089382171631, -0.8862898945808411, -0.5926844477653503, -0.9467964172363281, -0.4929828941822052, -0.9196674227714539, -0.7949411273002625, -0.6711678504943848, -0.77718186378479, -0.6603712439537048]","[7.1962890625, 7.120504856109619, 7.12115478515625, 7.184743404388428, 7.110996723175049, 7.169952392578125, 7.078005790710449, 7.137628555297852, 7.162487506866455, 7.238170623779297, 7.185052871704102, 7.159704208374023, 7.179566383361816, 7.105309963226318, 7.1318678855896, 7.12078857421875, 7.155776023864746, 7.1715240478515625, 7.177059173583984, 7.204156875610352, 7.116382598876953, 7.146530628204346, 7.099400520324707, 7.12501859664917, 7.187875270843506, 7.177509307861328, 7.175181865692139, 7.018824100494385, 7.138561248779297, 7.1577534675598145, 7.205449104309082, 7.176541328430176, 7.129591941833496, 7.169977188110352, 7.151510238647461, 7.171304702758789, 7.202230453491211, 7.110368728637695, 7.190546989440918, 7.073617935180664, 7.188334941864014, 7.153358459472656, 7.132271766662598, 7.129455089569092, 7.132990837097168, 7.132829666137695, 7.1812591552734375, 7.075445175170898, 7.127256870269775, 7.11929178237915, 7.200191020965576, 7.157240867614746, 7.1472930908203125, 7.152251720428467, 7.180929183959961, 7.162230968475342, 7.072553634643555, 7.0161638259887695, 7.116820335388184, 7.1389994621276855, 7.158950328826904, 7.1094255447387695, 7.142664909362793]",7.1454691886901855,6.97658109664917
14,"[-1.4151794910430908, -1.0596048831939697, -1.2667081356048584, -0.9061582088470459, -1.7071607112884521, -1.105863332748413, -1.268768548965454, -0.7805447578430176, -1.0919722318649292, -1.5082662105560303, -1.7198054790496826, -1.2016352415084839, -1.4468433856964111, -1.11234450340271, -1.4493893384933472, -0.886924147605896, -1.2236073017120361, -1.1178979873657227, -1.1998531818389893, -0.7058261632919312, -1.3083841800689697, -1.072371006011963, -0.9707061052322388, -1.2890315055847168, -1.2090940475463867, -1.152863621711731, -1.1339747905731201, -1.3777308464050293, -0.9052023887634277, -0.862865149974823, -1.1671221256256104, -0.9121989607810974, -0.6839647889137268, -1.1625137329101562, -0.8560604453086853, -1.0014574527740479, -0.9983197450637817, -1.0729433298110962, -0.7149143815040588, -0.9430174827575684, -1.0004301071166992, -0.8139061331748962, -1.375490427017212, -0.9366399645805359, -1.0342433452606201, -0.8388339281082153, -1.2808411121368408, -1.2105982303619385, -0.8656420707702637, -1.00355863571167, -0.9540301561355591, -0.8626545667648315, -0.8824301958084106, -0.7383304834365845, -0.76517653465271, -1.212383508682251, -0.8634721040725708, -0.8732360601425171, -0.8278172016143799, -1.0109050273895264, -0.8972693681716919, -0.9205327033996582, -1.0052872896194458]","[7.164764404296875, 7.136622428894043, 7.098374366760254, 7.0726776123046875, 7.153131008148193, 7.174831867218018, 7.130257606506348, 7.147948265075684, 7.114947319030762, 7.087780952453613, 7.211948394775391, 7.1574931144714355, 7.185713768005371, 7.183783531188965, 7.156955718994141, 7.122614860534668, 7.115311622619629, 7.11297082901001, 7.061408519744873, 7.073803901672363, 7.160839080810547, 7.09620475769043, 7.036937236785889, 7.039483070373535, 7.087030410766602, 7.108543395996094, 7.110879421234131, 7.119683742523193, 7.111887454986572, 6.997505187988281, 7.178098201751709, 7.0660014152526855, 7.091741561889648, 7.038446426391602, 6.990283966064453, 7.131424903869629, 7.062809944152832, 7.028646469116211, 7.123750686645508, 7.055354118347168, 7.103857040405273, 7.152196884155273, 7.13898229598999, 7.095373630523682, 7.0610785484313965, 7.082863807678223, 7.111891746520996, 7.147098541259766, 7.128198623657227, 7.124869346618652, 7.034454345703125, 7.016498565673828, 7.134079933166504, 7.022599220275879, 7.053658485412598, 7.12168025970459, 7.0715227127075195, 7.086266994476318, 7.095370292663574, 7.0057573318481445, 7.026210784912109, 7.13906717300415, 6.989367961883545]",7.099955081939697,6.951927185058594
15,"[-1.1173033714294434, -1.1190733909606934, -1.1160688400268555, -1.0906052589416504, -1.0636401176452637, -1.0159058570861816, -0.9834088683128357, -1.1559784412384033, -0.9788370132446289, -0.782192587852478, -0.9069101214408875, -0.5945500135421753, -1.0718742609024048, -0.9597580432891846, -1.0396538972854614, -1.2503340244293213, -1.2447621822357178, -1.2052448987960815, -1.0490763187408447, -0.9141018390655518, -1.0844886302947998, -1.513912558555603, -1.1842236518859863, -1.4245363473892212, -1.6016664505004883, -1.4094399213790894, -1.4655303955078125, -1.4569461345672607, -1.3296366930007935, -1.2089935541152954, -1.4306005239486694, -1.1491562128067017, -1.0587053298950195, -0.9401929378509521, -1.2816884517669678, -0.8415342569351196, -0.9118615984916687, -1.1010435819625854, -1.0918858051300049, -0.6496598720550537, -0.813958466053009, -0.9780890941619873, -1.0954586267471313, -0.941982090473175, -0.7351695895195007, -1.3021756410598755, -1.0250650644302368, -0.7408499121665955, -0.9907791018486023, -0.8027458190917969, -1.1210339069366455, -0.6895015239715576, -0.598134458065033, -0.7371305823326111, -1.1383159160614014, -0.770667552947998, -0.7580850124359131, -0.9283528327941895, -0.7548443675041199, -0.7325149178504944, -1.3864874839782715, -1.0575690269470215, -1.1987074613571167]","[7.1248908042907715, 7.055914402008057, 7.070068359375, 7.125505447387695, 7.088698387145996, 7.02078914642334, 7.070169448852539, 7.054431915283203, 7.119289398193359, 7.03903865814209, 7.0903096199035645, 7.021034240722656, 7.080718994140625, 7.1428046226501465, 7.051995754241943, 7.078054428100586, 7.1835737228393555, 7.116920471191406, 7.170443534851074, 7.113429546356201, 7.165766716003418, 7.124727249145508, 7.100259780883789, 7.149398326873779, 7.133688926696777, 7.152298927307129, 7.039400577545166, 7.1760711669921875, 7.156783103942871, 7.1892523765563965, 7.151594161987305, 7.131039619445801, 7.1271257400512695, 7.060426712036133, 7.160330772399902, 7.07452392578125, 7.066878318786621, 7.0657267570495605, 7.164295673370361, 7.033878326416016, 7.041356086730957, 7.070984363555908, 7.045236587524414, 7.020994186401367, 6.9999494552612305, 7.121906757354736, 7.10676383972168, 7.095517158508301, 7.081387519836426, 7.055775165557861, 7.085418701171875, 7.0088348388671875, 7.075292587280273, 7.138347148895264, 7.095731735229492, 7.025332927703857, 7.1127448081970215, 7.064030647277832, 7.0070576667785645, 6.946272850036621, 7.130508899688721, 7.125123977661133, 7.063817977905273]",7.091648578643799,6.897993564605713
16,"[-0.9809640645980835, -1.0504412651062012, -1.210396409034729, -0.9552711248397827, -1.0146291255950928, -1.1764060258865356, -0.9260168075561523, -0.8801414966583252, -1.0268261432647705, -0.643898069858551, -0.9734488129615784, -0.7951067090034485, -1.1715890169143677, -1.2114323377609253, -1.321866750717163, -0.6564691662788391, -0.8371931314468384, -1.0506612062454224, -0.9177933931350708, -0.7169082164764404, -0.7869668006896973, -1.0848503112792969, -0.8298535346984863, -0.9232276678085327, -1.0096324682235718, -0.7449026703834534, -0.7540681958198547, -0.7464985847473145, -1.2385432720184326, -1.006666898727417, -0.9871752262115479, -1.2027148008346558, -0.7922130823135376, -1.1046384572982788, -1.197916030883789, -0.8902369737625122, -1.1499748229980469, -1.1250340938568115, -0.8308109045028687, -0.8890379667282104, -1.10554838180542, -0.83360755443573, -0.9087232351303101, -0.9574957489967346, -1.1703232526779175, -0.7306681275367737, -1.0094515085220337, -0.5995701551437378, -0.9138253927230835, -0.8170154094696045, -0.9540925621986389, -0.7362927794456482, -0.7138645648956299, -0.8352035284042358, -0.7815696597099304, -0.94742751121521, -0.7808998823165894, -0.5807549357414246, -0.9994494318962097, -1.1639235019683838, -0.8162689805030823, -0.7971032857894897, -0.8073470592498779]","[7.054637908935547, 7.0317182540893555, 7.036346435546875, 7.075767517089844, 7.048524856567383, 7.086396217346191, 7.069603443145752, 7.0462188720703125, 7.03223991394043, 6.959362030029297, 7.002605438232422, 7.024011611938477, 7.124748706817627, 7.030514717102051, 7.061151504516602, 6.95638370513916, 7.053769111633301, 7.160262107849121, 7.029881477355957, 7.112326145172119, 7.000316619873047, 7.022701263427734, 7.005917549133301, 6.9844818115234375, 7.039736747741699, 7.027288436889648, 7.026674270629883, 7.049108505249023, 6.948474884033203, 7.07705020904541, 7.067622184753418, 7.028101921081543, 7.061914443969727, 7.078409194946289, 7.001706123352051, 7.022054672241211, 7.077515125274658, 7.030813217163086, 7.0224385261535645, 7.00636100769043, 7.073708534240723, 7.0344438552856445, 7.076713562011719, 7.009682655334473, 7.061071395874023, 7.031488418579102, 7.06746244430542, 7.1261186599731445, 7.025792121887207, 6.984840393066406, 6.957240104675293, 6.974413871765137, 7.034426689147949, 6.94514799118042, 6.988999366760254, 7.07723331451416, 7.015073299407959, 6.975405693054199, 7.035176753997803, 7.101759433746338, 7.026937007904053, 6.94146728515625, 6.872406959533691]",7.033215522766113,6.870617866516113
17,"[-0.9303228259086609, -1.0420383214950562, -1.3304941654205322, -0.9851396083831787, -0.7923200726509094, -0.8602802753448486, -1.1707136631011963, -0.9452667832374573, -0.7185879349708557, -1.346937656402588, -0.7639222145080566, -1.2562761306762695, -1.0613256692886353, -1.1153039932250977, -1.0541000366210938, -0.8270137310028076, -0.7775442600250244, -1.1691718101501465, -0.9213681221008301, -0.9566142559051514, -1.020253300666809, -0.8495498299598694, -1.0134263038635254, -1.333638310432434, -0.5308307409286499, -0.9952740669250488, -1.1367703676223755, -0.7831868529319763, -0.9393616318702698, -1.026598334312439, -0.7001307010650635, -1.059800148010254, -1.025290846824646, -1.500744104385376, -0.9566094875335693, -1.3452117443084717, -1.237752914428711, -1.0502666234970093, -1.071099042892456, -1.1809237003326416, -1.6219713687896729, -1.1166980266571045, -0.7871448993682861, -0.7399441003799438, -0.9088839292526245, -0.7284168004989624, -0.6073777079582214, -0.7642815113067627, -0.7692077159881592, -0.7511876225471497, -0.8118897080421448, -0.8345109224319458, -1.0614031553268433, -0.9704699516296387, -0.8101557493209839, -1.0117244720458984, -1.004608154296875, -1.5127997398376465, -0.924247682094574, -1.020105242729187, -0.49859967827796936, -0.8868879079818726, -0.6650408506393433]","[6.958019256591797, 6.966544151306152, 7.0934157371521, 7.099773406982422, 6.95799446105957, 6.999164581298828, 6.955540657043457, 7.064440727233887, 6.973369598388672, 7.068299770355225, 7.05348014831543, 7.070965766906738, 6.9715657234191895, 7.087010383605957, 7.025268077850342, 7.008986949920654, 6.929078102111816, 7.059001445770264, 7.057901382446289, 7.011472702026367, 6.95772647857666, 6.962747097015381, 6.991564750671387, 7.0436882972717285, 6.989890098571777, 7.036790370941162, 6.998527526855469, 6.980677604675293, 6.98842716217041, 7.014121055603027, 7.000425815582275, 7.040378570556641, 7.015233516693115, 6.95829439163208, 6.976604461669922, 7.081140518188477, 6.969980716705322, 7.014528751373291, 7.004705905914307, 7.019719123840332, 6.996487617492676, 6.9769463539123535, 7.054810047149658, 7.070614814758301, 6.922659873962402, 6.9369330406188965, 6.894994735717773, 7.0697021484375, 7.0403923988342285, 6.964553356170654, 6.980786323547363, 6.9593729972839355, 7.044305801391602, 6.981429100036621, 7.0012288093566895, 6.965744972229004, 6.986819744110107, 6.97750997543335, 7.017353057861328, 6.981243133544922, 6.9226484298706055, 7.058379650115967, 7.06229305267334]",7.00468111038208,6.849771976470947
18,"[-1.0043489933013916, -0.9583931565284729, -0.9066964387893677, -0.7543750405311584, -0.9517426490783691, -0.7809498310089111, -0.8410250544548035, -0.6760730147361755, -1.0145998001098633, -1.2092170715332031, -1.1524430513381958, -1.160168170928955, -0.8893818259239197, -1.12782621383667, -0.7734558582305908, -1.0044680833816528, -1.1205612421035767, -0.8987541794776917, -0.9362973570823669, -1.0258455276489258, -1.0583691596984863, -0.761701226234436, -1.0784082412719727, -0.8208914399147034, -0.9422701001167297, -0.9747402667999268, -1.0272812843322754, -1.1596651077270508, -0.8784725069999695, -0.9630177617073059, -0.4428398609161377, -0.9717854261398315, -0.7683579921722412, -1.040661096572876, -0.627777636051178, -0.7196865677833557, -0.8441066741943359, -0.6771728992462158, -0.7810213565826416, -0.8313021063804626, -0.7949889302253723, -0.839028000831604, -0.603890597820282, -0.9748735427856445, -0.6663814187049866, -0.8260519504547119, -0.7180876731872559, -0.8484662771224976, -0.9182093739509583, -0.908989667892456, -0.7721491456031799, -0.7570984363555908, -1.1355299949645996, -1.0384472608566284, -1.054076910018921, -0.7483041882514954, -1.1079989671707153, -0.8109925389289856, -1.056537389755249, -1.074547529220581, -0.7344642877578735, -0.8258877396583557, -0.5902453064918518]","[7.037118434906006, 6.992293834686279, 7.0022687911987305, 6.974720001220703, 7.003310680389404, 6.865225791931152, 6.9361467361450195, 7.001696586608887, 7.030533313751221, 7.017095565795898, 7.005064487457275, 6.920212745666504, 7.004669189453125, 6.97871208190918, 6.956895351409912, 7.024681091308594, 7.005429267883301, 7.0500383377075195, 6.951140880584717, 6.995185852050781, 6.981261253356934, 6.990147590637207, 6.907266616821289, 7.0059733390808105, 6.91510009765625, 6.9843549728393555, 7.001962661743164, 7.003565788269043, 6.975246429443359, 7.0343523025512695, 6.96182918548584, 7.027707099914551, 6.8483686447143555, 7.017391204833984, 6.9585371017456055, 7.032914161682129, 6.957049369812012, 6.9089202880859375, 7.0082807540893555, 6.916694641113281, 6.988681793212891, 6.906313896179199, 6.9159746170043945, 6.960721492767334, 6.879528045654297, 6.902328968048096, 6.903910160064697, 6.9128828048706055, 7.028429985046387, 6.9057111740112305, 6.957830429077148, 6.999381065368652, 6.941097259521484, 6.993119239807129, 7.048332214355469, 7.055835723876953, 7.069208145141602, 6.936733245849609, 6.936431884765625, 6.99004602432251, 6.971988677978516, 6.932518482208252, 6.944450855255127]",6.972777843475342,6.83176851272583
19,"[-0.8825064301490784, -0.862404465675354, -0.7571073770523071, -0.8331780433654785, -0.9456888437271118, -0.6503689289093018, -0.8621608018875122, -0.6259456276893616, -0.733497142791748, -0.727367639541626, -0.8474953770637512, -1.3172696828842163, -0.7468630075454712, -0.7350332736968994, -0.7402492761611938, -0.6487751007080078, -0.7942042350769043, -0.630850613117218, -0.8108553290367126, -0.973848819732666, -0.7117709517478943, -0.4887535274028778, -0.7291687726974487, -0.6689891815185547, -0.47642624378204346, -0.8079849481582642, -0.6067514419555664, -0.5600128769874573, -0.7205771207809448, -0.6312508583068848, -0.9313713312149048, -1.048353672027588, -0.9030348062515259, -0.9816345572471619, -0.6415491104125977, -0.7592217326164246, -0.6055456399917603, -0.6017376184463501, -0.5497363805770874, -0.952485203742981, -0.5915533900260925, -1.0893057584762573, -0.5164517164230347, -0.8675448894500732, -0.5192689895629883, -0.8991782069206238, -0.5986727476119995, -0.7095719575881958, -0.9677358865737915, -0.847609281539917, -0.6412743330001831, -0.8642571568489075, -0.5490424633026123, -0.664263904094696, -0.4838258624076843, -0.7575870156288147, -0.7071797847747803, -0.7431319952011108, -0.45354533195495605, -0.9580298066139221, -0.5640319585800171, -0.7145325541496277, -0.3545348644256592]","[7.000513076782227, 6.929465293884277, 6.998309135437012, 6.941373825073242, 6.958410263061523, 6.920943737030029, 6.925415515899658, 6.988641262054443, 6.92430305480957, 6.913337707519531, 6.959559917449951, 7.01077938079834, 6.970209121704102, 6.905080795288086, 6.9666242599487305, 6.885340213775635, 6.9447832107543945, 6.929165840148926, 6.937799453735352, 6.980792045593262, 6.9935808181762695, 6.872568130493164, 6.952096462249756, 6.985324859619141, 6.931370735168457, 6.975574493408203, 6.923455238342285, 6.925373077392578, 7.013133525848389, 7.017830848693848, 6.9727888107299805, 6.962892532348633, 6.921255111694336, 6.8977580070495605, 6.876502990722656, 6.954082489013672, 6.932621002197266, 6.932168483734131, 7.0290727615356445, 6.967807769775391, 6.988698959350586, 7.024134159088135, 6.944092750549316, 6.947310447692871, 6.924860954284668, 6.905508995056152, 6.890244483947754, 6.8975510597229, 6.976701736450195, 6.950238227844238, 6.887584686279297, 6.937127113342285, 6.941587448120117, 6.949855804443359, 6.904658317565918, 6.895164489746094, 6.920040607452393, 6.873953819274902, 6.936880588531494, 6.95607852935791, 6.900381088256836, 6.945660591125488, 6.993159294128418]",6.9443678855896,6.785961151123047
20,"[-0.8472611904144287, -1.0637366771697998, -0.7480326294898987, -0.9452991485595703, -1.0765043497085571, -0.8874095678329468, -1.2461730241775513, -0.9247370958328247, -1.207419753074646, -0.8971089124679565, -0.9052115678787231, -0.9057918190956116, -0.951980471611023, -1.1268010139465332, -1.1429719924926758, -1.0405662059783936, -1.0353786945343018, -0.7861769199371338, -1.0932153463363647, -0.951156735420227, -0.7064502239227295, -0.6520230770111084, -0.9081053733825684, -0.6634371280670166, -1.0998640060424805, -0.9671497344970703, -0.7549420595169067, -0.9192585349082947, -0.707997739315033, -1.0071876049041748, -0.9031071662902832, -1.0234178304672241, -0.9712482690811157, -0.9732548594474792, -0.9011974930763245, -1.3190860748291016, -1.4374687671661377, -0.9085507392883301, -1.0597479343414307, -0.7905529737472534, -1.0646542310714722, -0.8316250443458557, -0.910103440284729, -0.9118605256080627, -1.1266136169433594, -0.8914883732795715, -0.734687864780426, -1.088782787322998, -0.9393887519836426, -0.7118351459503174, -0.6082406044006348, -0.5586200952529907, -0.8646483421325684, -0.978845477104187, -0.7968963384628296, -0.8636313676834106, -1.000651240348816, -1.0257651805877686, -0.8996326327323914, -0.7092896699905396, -0.7237440943717957, -1.040798544883728, -1.342209815979004]","[6.987706661224365, 6.9360504150390625, 6.965564727783203, 6.950150489807129, 6.964454650878906, 6.835697650909424, 6.901524066925049, 6.966736793518066, 6.908832550048828, 6.954878807067871, 6.972575664520264, 6.9760003089904785, 6.984859466552734, 6.940929412841797, 6.9821248054504395, 7.027329921722412, 6.883408069610596, 6.981698036193848, 6.884087085723877, 6.9052276611328125, 6.849979400634766, 6.921883583068848, 6.952954292297363, 6.834806442260742, 7.014520168304443, 6.896069049835205, 6.839302062988281, 6.843716144561768, 6.857898712158203, 6.926115036010742, 6.877364635467529, 6.958492755889893, 6.985990524291992, 6.979527473449707, 6.901613235473633, 7.032829284667969, 7.0440874099731445, 6.964483261108398, 6.934442520141602, 6.97800350189209, 6.878115653991699, 6.895660877227783, 6.97507381439209, 6.950446605682373, 6.994638919830322, 6.878073692321777, 6.88934850692749, 6.881658554077148, 7.001232147216797, 6.896880149841309, 6.947151184082031, 6.833520889282227, 6.832857131958008, 6.910515785217285, 6.9495320320129395, 6.930436134338379, 6.918059349060059, 6.967045783996582, 6.919672966003418, 6.907299995422363, 6.933201313018799, 6.937677383422852, 6.873044967651367]",6.930696487426758,6.801517009735107
